stationid,component,time,unit,meantype,value,meta_name,meta_owner,meta_location,x_coord,y_coord,z_coord
06:170,Ozon,1661265000,µg/m³,HMW,76.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
03:1502,Ozon,1661265000,µg/m³,HMW,77.0,Payerbach - Kreuzberg,Amt der Niederösterreichischen Landesregierung,"Kreuzberg, Althammerhofstraße, Coronakreuz",15.860277778,47.67027778,890.0
10:ILL1,Ozon,1661265000,µg/m³,HMW,77.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
01:0004,Ozon,1661265000,µg/m³,HMW,79.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
02:WO35,Ozon,1661265000,µg/m³,HMW,80.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
03:2401,Ozon,1661265000,µg/m³,HMW,81.0,Wiener Neustadt,Amt der Niederösterreichischen Landesregierung,Neuklosterwiese Sportplatz,16.255,47.81416667,265.0
02:M805,Ozon,1661263200,µg/m³,HMW,82.0,Kraigerberg,Amt der Kärntner Landesregierung,Eggen,14.329763,46.824822,965.0
03:1102,Ozon,1661265000,µg/m³,HMW,83.0,"Annaberg, Joachimsberg",Amt der Niederösterreichischen Landesregierung,Joachimsberg Lassingrotte,15.32085,47.86144,880.0
02:KA41,Ozon,1661263200,µg/m³,HMW,86.0,Klagenfurt Kreuzbergl,Amt der Kärntner Landesregierung,Sternwarte Kreuzbergl,14.28931,46.62936,550.0
06:177,Ozon,1661265000,µg/m³,HMW,86.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
06:157,Ozon,1661265000,µg/m³,HMW,87.0,Grundlsee Tressensattel,Amt der Steiermärkischen Landesregierung,Sattel,13.796667,47.63056,980.0
02:KA71,Ozon,1661263200,µg/m³,HMW,88.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
06:189,Ozon,1661265000,µg/m³,HMW,88.0,Hochwurzen,Amt der Steiermärkischen Landesregierung,Seilbahn-Bergstation Hochwurzen,13.639444444444443,47.36027777777778,1852.0
10:ENK1,Ozon,1661265000,µg/m³,HMW,88.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
02:M121,Ozon,1661263200,µg/m³,HMW,89.0,Arnoldstein Gailitz Waldsiedlungsstraße,Amt der Kärntner Landesregierung,"Waldsiedlungsstraße 5, gegenüber Föhrenweg 10",13.70345,46.5584,574.0
04:S125,Ozon,1661265000,µg/m³,HMW,91.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
07:2620,Ozon,1661265000,µg/m³,HMW,91.0,St. Anton am Arlberg - Galzig,Amt der Tiroler Landesregierung,"Galzig, A1-Gebäude",10.224811,47.133681,2147.0
10:VOR1,Ozon,1661265000,µg/m³,HMW,91.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
02:SP18,Ozon,1661265000,µg/m³,HMW,92.0,Spittal a. d. Drau Oktoberstraße,Amt der Kärntner Landesregierung,"10. Oktober-Strasse 9, Schulzentrum",13.49388888888888,46.8013888888888,560.0
04:S235,Ozon,1661265000,µg/m³,HMW,93.0,Feuerkogel (Höllengebirge),Amt der Oberösterreichischen Landesregierung,Feuerkogel 3,13.720737,47.815855,1602.0
02:VL52,Ozon,1661263200,µg/m³,HMW,94.0,Gerlitzen Steinturm,Amt der Kärntner Landesregierung,Gerlitzen Steinturm (Gipfelplateau),13.91449,46.6954,1897.0
04:S407,Ozon,1661265000,µg/m³,HMW,96.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
04:S432,Ozon,1661265000,µg/m³,HMW,96.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
05:4057,Ozon,1661265000,µg/m³,HMW,96.0,"St. Johann im Pongau, Bezirkshauptmannschaft",Amt der Salzburger Landesregierung,"Bezirkshauptmannschaft, Hauptstraße 1",13.205556,47.351387,620.0
06:196,Ozon,1661265000,µg/m³,HMW,96.0,Grebenzen bei St. Lambrecht,Amt der Steiermärkischen Landesregierung,Grebenzen Gipfel,14.330725,47.040277777777774,1860.0
05:5032,Ozon,1661265000,µg/m³,HMW,97.0,Tamsweg Untere Postgasse,Amt der Salzburger Landesregierung,Parkplatz Untere Postgasse 2,13.80804,47.12566,1025.0
07:2912,Ozon,1661265000,µg/m³,HMW,98.0,"Lienz Tristacher-See-Straße, Tiefbrunnen ",Amt der Tiroler Landesregierung,"Tristacher-See-Straße, Tiefbrunnen",12.766025,46.8191111,681.0
02:SP10,Ozon,1661265000,µg/m³,HMW,99.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
05:1200,Ozon,1661263200,µg/m³,HMW,99.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
05:3055,Ozon,1661265000,µg/m³,HMW,99.0,Haunsberg,Amt der Salzburger Landesregierung,SAFE Funkstation Simmerstatt,13.0158333,47.936667,730.0
05:5019,Ozon,1661265000,µg/m³,HMW,99.0,Zederhaus Lamm,Amt der Salzburger Landesregierung,Zederhaus Lamm,13.54318,47.13378,1140.0
07:2106,Ozon,1661265000,µg/m³,HMW,100.0,Innsbruck Reichenau - Andechsstraße,Amt der Tiroler Landesregierung,Andechstrasse 21,11.4169445,47.27129,570.0
07:2123,Ozon,1661263200,µg/m³,HMW,102.0,Innsbruck Nordkette (Seegrube),Amt der Tiroler Landesregierung,Grubegg,11.3759972,47.3056222,1958.0
10:SON1,Ozon,1661265000,µg/m³,HMW,102.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
05:1066,Ozon,1661265000,µg/m³,HMW,104.0,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
05:2055,Ozon,1661265000,µg/m³,HMW,104.0,St. Koloman Kleinhorn,Amt der Salzburger Landesregierung,"Kleinhorn, Taugl 94, Familie Kurz",13.232778,47.6502778,1005.0
05:6072,Ozon,1661265000,µg/m³,HMW,105.0,Zell am See Freizeitzentrum/Eishalle,Amt der Salzburger Landesregierung,"Freizeitzentrum, Steinergasse",12.795124,47.32664,775.0
07:2530,Ozon,1661265000,µg/m³,HMW,105.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
08:2708,Ozon,1661265000,µg/m³,HMW,105.0,Bludenz Herrengasse,Umweltinstitut des Landes Vorarlberg,Herrengasse 10 (L190: 110m),9.822944,47.156483,580.0
04:S156,Ozon,1661265000,µg/m³,HMW,106.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
08:2801,Ozon,1661265000,µg/m³,HMW,106.0,Wald am Arlberg S16,Umweltinstitut des Landes Vorarlberg,"Außerwald, Arlbergstraße",10.034324,47.128863,940.0
05:2100,Ozon,1661263200,µg/m³,HMW,107.0,Hallein Winterstall,Amt der Salzburger Landesregierung,Winterstallstraße,13.106,47.667,650.0
07:2547,Ozon,1661265000,µg/m³,HMW,107.0,Kufstein Festung,Amt der Tiroler Landesregierung,Festung,12.1692472,47.5805278,526.0
07:2538,Ozon,1661265000,µg/m³,HMW,108.0,Kramsach Angerberg,Amt der Tiroler Landesregierung,"Voldöp, Angerberg",11.90995,47.458717,602.0
07:2705,Ozon,1661265000,µg/m³,HMW,108.0,Höfen Lärchbichl,Amt der Tiroler Landesregierung,Höfen Lärchbichlweg,10.682283,47.469837,877.0
07:2113,Ozon,1661265000,µg/m³,HMW,110.0,Innsbruck Sadrach,Amt der Tiroler Landesregierung,Sadrach - Buttererbichl,11.3746611,47.2699028,678.0
07:2710,Ozon,1661265000,µg/m³,HMW,110.0,Heiterwang Ort L355,Amt der Tiroler Landesregierung,Ennet der Ach,10.7441167,47.4475972,985.0
08:0503,Ozon,1661265000,µg/m³,HMW,112.0,Sulzberg - Gmeind,Umweltinstitut des Landes Vorarlberg,Gmeind,9.9267,47.5292,1020.0
08:0706,Ozon,1661265000,µg/m³,HMW,113.0,Lustenau Wiesenrain,Umweltinstitut des Landes Vorarlberg,Wiesenrainstraße 26; 50m vom Zollamt Philipp Krapf-Str.,9.653713,47.410164,410.0
06:172,Stickstoffdioxid,-9223372036,µg/m³,HMW,,Graz Mitte Gries,Amt der Steiermärkischen Landesregierung,Platz der Freiwilligen Schützen,15.431945,47.06924,366.0
10:SON1,Stickstoffdioxid,1661265000,µg/m³,HMW,0.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
01:0004,Stickstoffdioxid,1661265000,µg/m³,HMW,1.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
03:0201,Stickstoffdioxid,1661265000,µg/m³,HMW,1.0,"Bad Vöslau, Gainfarn",Amt der Niederösterreichischen Landesregierung,"Kottingbrunner Straße, Gymnasium Gainfarn, Sportplatz",16.20573,47.9592,265.0
03:1502,Stickstoffdioxid,1661265000,µg/m³,HMW,1.0,Payerbach - Kreuzberg,Amt der Niederösterreichischen Landesregierung,"Kreuzberg, Althammerhofstraße, Coronakreuz",15.860277778,47.67027778,890.0
06:156,Stickstoffdioxid,1661265000,µg/m³,HMW,1.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
07:2710,Stickstoffdioxid,1661265000,µg/m³,HMW,1.0,Heiterwang Ort L355,Amt der Tiroler Landesregierung,Ennet der Ach,10.7441167,47.4475972,985.0
08:0503,Stickstoffdioxid,1661265000,µg/m³,HMW,1.0,Sulzberg - Gmeind,Umweltinstitut des Landes Vorarlberg,Gmeind,9.9267,47.5292,1020.0
10:VOR1,Stickstoffdioxid,1661265000,µg/m³,HMW,1.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
01:0002,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
02:SP10,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
02:WO35,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
06:151,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
07:2912,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,"Lienz Tristacher-See-Straße, Tiefbrunnen ",Amt der Tiroler Landesregierung,"Tristacher-See-Straße, Tiefbrunnen",12.766025,46.8191111,681.0
10:ILL1,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
10:ZOE2,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
10:ZOE2,Stickstoffdioxid,1661265000,µg/m³,HMW,2.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
01:0003,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
01:0012,Stickstoffdioxid,1661245200,µg/m³,HMW,3.0,Illmitz im Burgenländischen Messnetz (könnten UBA-Daten drauf sein),Amt der Burgenländischen Landesregierung,,,,
02:F202,Stickstoffdioxid,1661263200,µg/m³,HMW,3.0,Klein St. Paul - Pemberg,Amt der Kärntner Landesregierung,Pemberg,14.52998,46.84283,810.0
03:0202,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung,Forsthof am Schöpfl,15.9189,48.1051,581.0
03:1401,Stickstoffdioxid,1661263200,µg/m³,HMW,3.0,Mödling Bachgasse,Amt der Niederösterreichischen Landesregierung,Untere Bachgasse (Park vor Schule),16.3022222,48.0861111,215.0
03:2401,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Wiener Neustadt,Amt der Niederösterreichischen Landesregierung,Neuklosterwiese Sportplatz,16.255,47.81416667,265.0
04:S108,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
04:S156,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
05:3055,Stickstoffdioxid,1661263200,µg/m³,HMW,3.0,Haunsberg,Amt der Salzburger Landesregierung,SAFE Funkstation Simmerstatt,13.0158333,47.936667,730.0
05:6072,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Zell am See Freizeitzentrum/Eishalle,Amt der Salzburger Landesregierung,"Freizeitzentrum, Steinergasse",12.795124,47.32664,775.0
06:136,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Judendorf Süd,Amt der Steiermärkischen Landesregierung,"Ringsiedlung, Murufer",15.351111111111,47.12027777778,375.0
06:198,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Fürstenfeld Ungartorweg,Amt der Steiermärkischen Landesregierung,Hauptschule Schillerplatz 2,16.07905,47.04735,276.0
07:2113,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Innsbruck Sadrach,Amt der Tiroler Landesregierung,Sadrach - Buttererbichl,11.3746611,47.2699028,678.0
07:2550,Stickstoffdioxid,1661265000,µg/m³,HMW,3.0,Kundl A12 Inntal-Autobahn,Amt der Tiroler Landesregierung,"Inntalautobahn A12 km 25,12",11.958036,47.4689167,507.0
01:0007,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Pöttelsdorf,Amt der Burgenländischen Landesregierung,Berggasse,16.434389,47.749044,214.0
02:F103,Stickstoffdioxid,1661263200,µg/m³,HMW,4.0,Klagenfurt A2 Nordumfahrung 2,Amt der Kärntner Landesregierung,Klagenfurt A2,14.26625,46.65285,455.0
02:KA71,Stickstoffdioxid,1661263200,µg/m³,HMW,4.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
03:0302,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Stixneusiedl,Amt der Niederösterreichischen Landesregierung,"Stixneusiedl, Hochbehälter Viehtrift",16.675289,48.05004,235.0
03:0407,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Groß-Enzersdorf - Glinzendorf,Amt der Niederösterreichischen Landesregierung,L3010 zwischen Glinzendorf und Rutzendorf,16.63638889,48.230833333,150.0
03:0601,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Klosterneuburg Meynertgasse,Amt der Niederösterreichischen Landesregierung,"Meynertgasse, südwestlich vom Wasserhochbehälter",16.31395,48.30246,260.0
05:1200,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
05:5032,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Tamsweg Untere Postgasse,Amt der Salzburger Landesregierung,Parkplatz Untere Postgasse 2,13.80804,47.12566,1025.0
06:106,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
06:107,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
06:119,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Knittelfeld Parkstraße,Amt der Steiermärkischen Landesregierung,"Parkstraße, Pestalozzistraße",14.825277777777778,47.21037,635.0
06:135,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Straßengel Kirche,Amt der Steiermärkischen Landesregierung,Straßengel Kirche,15.339166666666667,47.11305555555556,454.0
06:180,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
06:195,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Deutschlandsberg Rathausgasse,Amt der Steiermärkischen Landesregierung,"Rathausgasse 3, Arbeiterkammer",15.212777777777776,46.81388888888888,365.0
07:2538,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Kramsach Angerberg,Amt der Tiroler Landesregierung,"Voldöp, Angerberg",11.90995,47.458717,602.0
09:JAEG,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Hermannskogel,Gemeinde Wien - MA22 Umweltschutz,"Hermannskogel, Jägerwiese",16.2972,48.2702,488.0
09:SCHA,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Schafberg,Gemeinde Wien - MA22 Umweltschutz,"Schafbergbad, Josef Redl Gasse 2, Gstr.Nr. 698/4",16.301563,48.23537,319.0
09:ZA,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Hohe Warte,Gemeinde Wien - MA22 Umweltschutz,"Hohe Warte 38, Zentralanstalt für Meteorologie u. Geodynamik",16.357079,48.248993,210.0
10:PIL1,Stickstoffdioxid,1661265000,µg/m³,HMW,4.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
03:0502,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,Heidenreichstein Thaures,Amt der Niederösterreichischen Landesregierung,Thaures,15.04666667,48.8786111,570.0
03:1905,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,Neusiedl im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Neusiedl im Tullnerfeld,15.96666667,48.32222222,182.0
03:2702,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,"Mannswörth bei Schwechat, Danubiastraße/A4",Amt der Niederösterreichischen Landesregierung,"Danubiastraße, Brücke A4",16.51111,48.145,159.0
05:2100,Stickstoffdioxid,1661263200,µg/m³,HMW,5.0,Hallein Winterstall,Amt der Salzburger Landesregierung,Winterstallstraße,13.106,47.667,650.0
05:4057,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,"St. Johann im Pongau, Bezirkshauptmannschaft",Amt der Salzburger Landesregierung,"Bezirkshauptmannschaft, Hauptstraße 1",13.205556,47.351387,620.0
05:5019,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,Zederhaus Lamm,Amt der Salzburger Landesregierung,Zederhaus Lamm,13.54318,47.13378,1140.0
06:114,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,Zeltweg Hauptschule,Amt der Steiermärkischen Landesregierung,"Feldgasse, Hauptschule",14.753333,47.1925,675.0
06:179,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
07:2530,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
10:KLH1,Stickstoffdioxid,1661265000,µg/m³,HMW,5.0,Klöch bei Bad Radkersburg,Umweltbundesamt,"Seindl, Dissay-Weg",15.95632,46.7672,415.0
01:0001,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
03:1413,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Wiener Neudorf Hauptstraße,Amt der Niederösterreichischen Landesregierung,Abfallwirtschaftszentrum,16.329,48.0843,210.0
03:1701,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Dunkelsteinerwald - Unterbergern,Amt der Niederösterreichischen Landesregierung,Unterbergern Bäckerberg,15.54583333,48.370278,320.0
03:1901,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Tulln Leopoldgasse,Amt der Niederösterreichischen Landesregierung,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",16.0625,48.329445,178.0
03:1902,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Zwentendorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,"Zwentendorf, Lindenplatz Freiwillige Feuerwehr Zwentendorf",15.90706,48.34509,200.0
03:1903,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Trasdorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Kaindorfer Straße,15.8578,48.331,192.0
04:S409,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
04:S432,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
06:177,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
06:197,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Leibnitz Lastenstraße,Amt der Steiermärkischen Landesregierung,"Lastenstraße 12, Volksschule",15.540555555555557,46.77833333333333,272.0
07:2227,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Hall in Tirol Untere Lend,Amt der Tiroler Landesregierung,Parkplatz beim Sportplatz Untere Lend,11.512497,47.27807,558.0
09:KE,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Kaiser-Ebersdorf,Gemeinde Wien - MA22 Umweltschutz,"Kaiserebersdorf, Alberner Straße 8 (Umspannwerk) (A4 160m)",16.476051,48.156708,158.0
09:STEF,Stickstoffdioxid,1661265000,µg/m³,HMW,6.0,Stephansplatz,Gemeinde Wien - MA22 Umweltschutz,"Stephansdom, Kerzenkammer östlich des Südturmes, 1. Stock",16.3732536111111,48.20815,172.0
03:0301,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,Hainburg Krankenhaus,Amt der Niederösterreichischen Landesregierung,"Parkplatz Bezirkskrankenhaus, Florianistraße",16.95787,48.1442,180.0
03:0401,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,Gänserndorf Baumschulweg,Amt der Niederösterreichischen Landesregierung,Baumschulweg,16.729445,48.33472,161.0
03:0599,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,Klosterneuburg B14 (Bahnhof Klosterneuburg-Kierling),Amt der Niederösterreichischen Landesregierung,Parkplatz Bahnhof Klosterneuburg-Kierling,16.3279444,48.30822222,170.0
03:1204,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,Pöchlarn,Amt der Niederösterreichischen Landesregierung,"Brunnenschutzgebiet, Donauuferpromenade",15.205,48.21275,216.0
03:2604,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,Kematen an der Ybbs,Amt der Niederösterreichischen Landesregierung,Gimpersdorf,14.77227777777778,48.04511111111111,330.0
03:2701,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,"Schwechat Sportplatz, Mühlgasse",Amt der Niederösterreichischen Landesregierung,"Phönix-Sportplatz, Mühlgasse/Radetzkystraße",16.474444444444444,48.145,155.0
04:S125,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
04:S407,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
06:118,Stickstoffdioxid,1661265000,µg/m³,HMW,7.0,"Judenburg, Sportplatz",Amt der Steiermärkischen Landesregierung,"Stadionstraße, südlich des Sportplatzes",14.676666666666666,47.17833333333333,715.0
06:142,Stickstoffdioxid,1661263200,µg/m³,HMW,7.0,Leoben Donawitz Kindergarten,Amt der Steiermärkischen Landesregierung,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),15.0745,47.37555555555556,555.0
